aircraft_carrier/painting_001_000101.jpg,0
aircraft_carrier/painting_001_000062.jpg,0
aircraft_carrier/painting_001_000131.jpg,0
aircraft_carrier/painting_001_000060.jpg,0
aircraft_carrier/painting_001_000119.jpg,0
aircraft_carrier/painting_001_000088.jpg,0
aircraft_carrier/painting_001_000090.jpg,0
aircraft_carrier/painting_001_000003.jpg,0
aircraft_carrier/painting_001_000023.jpg,0
aircraft_carrier/painting_001_000068.jpg,0
aircraft_carrier/painting_001_000016.jpg,0
aircraft_carrier/painting_001_000094.jpg,0
aircraft_carrier/painting_001_000074.jpg,0
aircraft_carrier/painting_001_000029.jpg,0
aircraft_carrier/painting_001_000082.jpg,0
aircraft_carrier/painting_001_000115.jpg,0
aircraft_carrier/painting_001_000019.jpg,0
aircraft_carrier/painting_001_000104.jpg,0
aircraft_carrier/painting_001_000043.jpg,0
aircraft_carrier/painting_001_000118.jpg,0
aircraft_carrier/painting_001_000065.jpg,0
aircraft_carrier/painting_001_000091.jpg,0
aircraft_carrier/painting_001_000061.jpg,0
aircraft_carrier/painting_001_000120.jpg,0
aircraft_carrier/painting_001_000030.jpg,0
aircraft_carrier/painting_001_000125.jpg,0
aircraft_carrier/painting_001_000122.jpg,0
aircraft_carrier/painting_001_000009.jpg,0
aircraft_carrier/painting_001_000059.jpg,0
aircraft_carrier/painting_001_000129.jpg,0
aircraft_carrier/painting_001_000086.jpg,0
aircraft_carrier/painting_001_000017.jpg,0
aircraft_carrier/painting_001_000011.jpg,0
aircraft_carrier/painting_001_000133.jpg,0
aircraft_carrier/painting_001_000046.jpg,0
aircraft_carrier/painting_001_000006.jpg,0
aircraft_carrier/painting_001_000116.jpg,0
aircraft_carrier/painting_001_000034.jpg,0
aircraft_carrier/painting_001_000008.jpg,0
aircraft_carrier/painting_001_000075.jpg,0
aircraft_carrier/painting_001_000096.jpg,0
aircraft_carrier/painting_001_000087.jpg,0
aircraft_carrier/painting_001_000012.jpg,0
aircraft_carrier/painting_001_000105.jpg,0
aircraft_carrier/painting_001_000073.jpg,0
aircraft_carrier/painting_001_000117.jpg,0
aircraft_carrier/painting_001_000072.jpg,0
aircraft_carrier/painting_001_000048.jpg,0
aircraft_carrier/painting_001_000015.jpg,0
aircraft_carrier/painting_001_000114.jpg,0
aircraft_carrier/painting_001_000092.jpg,0
aircraft_carrier/painting_001_000069.jpg,0
aircraft_carrier/painting_001_000078.jpg,0
aircraft_carrier/painting_001_000032.jpg,0
aircraft_carrier/painting_001_000042.jpg,0
aircraft_carrier/painting_001_000089.jpg,0
aircraft_carrier/painting_001_000071.jpg,0
aircraft_carrier/painting_001_000025.jpg,0
aircraft_carrier/painting_001_000036.jpg,0
aircraft_carrier/painting_001_000057.jpg,0
aircraft_carrier/painting_001_000049.jpg,0
aircraft_carrier/painting_001_000038.jpg,0
aircraft_carrier/painting_001_000124.jpg,0
aircraft_carrier/painting_001_000056.jpg,0
aircraft_carrier/painting_001_000077.jpg,0
aircraft_carrier/painting_001_000035.jpg,0
aircraft_carrier/painting_001_000121.jpg,0
aircraft_carrier/painting_001_000110.jpg,0
aircraft_carrier/painting_001_000022.jpg,0
aircraft_carrier/painting_001_000100.jpg,0
aircraft_carrier/painting_001_000026.jpg,0
aircraft_carrier/painting_001_000079.jpg,0
aircraft_carrier/painting_001_000033.jpg,0
aircraft_carrier/painting_001_000055.jpg,0
aircraft_carrier/painting_001_000107.jpg,0
aircraft_carrier/painting_001_000099.jpg,0
aircraft_carrier/painting_001_000002.jpg,0
aircraft_carrier/painting_001_000080.jpg,0
aircraft_carrier/painting_001_000127.jpg,0
aircraft_carrier/painting_001_000108.jpg,0
